Code,Yahoo ticker,Name,Full name,Industry code,Issued shares,Market,Industry,Asset type,Fund type,Detailed industry,Investment theme,Supply-chain role
6168,6168.TW,宏齊,宏齊科技股份有限公司,26,205761801,上市,光電業,股票,,光電業,光電業,待進一步分類
6176,6176.TW,瑞儀,瑞儀光電股份有限公司,26,348770447,上市,光電業,股票,,光電業,光電業,待進一步分類
6209,6209.TW,今國光,今國光學工業股份有限公司,26,180462702,上市,光電業,股票,,光電業,光電業,待進一步分類
6225,6225.TW,天瀚,天瀚科技股份有限公司,26,27800000,上市,光電業,股票,,光電業,光電業,待進一步分類
6226,6226.TW,光鼎,光鼎電子股份有限公司,26,115534789,上市,光電業,股票,,光電業,光電業,待進一步分類
6278,6278.TW,台表科,台灣表面黏著科技股份有限公司,26,292398353,上市,光電業,股票,,光電業,光電業,待進一步分類
6405,6405.TW,悅城,悅城科技股份有限公司,26,65800000,上市,光電業,股票,,光電業,光電業,待進一步分類
6443,6443.TW,元晶,元晶太陽能科技股份有限公司,26,512796730,上市,光電業,股票,,光電業,光電業,待進一步分類
6456,6456.TW,GIS-KY,GIS Holding Limited,26,337939800,上市,光電業,股票,,光電業,光電業,待進一步分類
6477,6477.TW,安集,安集科技股份有限公司,26,123787196,上市,光電業,股票,,光電業,光電業,待進一步分類
6668,6668.TW,中揚光,中揚光電股份有限公司,26,107116087,上市,光電業,股票,,光電業,光電業,待進一步分類
6706,6706.TW,惠特,惠特科技股份有限公司,26,78548865,上市,光電業,股票,,光電業,光電業,待進一步分類
6742,6742.TW,澤米,澤米科技股份有限公司,26,71267948,上市,光電業,股票,,光電業,光電業,待進一步分類
6916,6916.TW,華凌,華凌光電股份有限公司,26,67500000,上市,光電業,股票,,光電業,光電業,待進一步分類
8104,8104.TW,錸寶,錸寶科技股份有限公司,26,104058192,上市,光電業,股票,,光電業,光電業,待進一步分類
8105,8105.TW,凌巨,凌巨科技股份有限公司,26,441544851,上市,光電業,股票,,光電業,光電業,待進一步分類
8215,8215.TW,明基材,明基材料股份有限公司,26,320674514,上市,光電業,股票,,光電業,光電業,待進一步分類
1342,1342.TW,八貫,八貫企業股份有限公司,20,78000902,上市,其他,股票,,其他,其他,待進一步分類
1416,1416.TW,廣豐,廣豐實業股份有限公司,20,185342168,上市,其他,股票,,其他,其他,待進一步分類
1435,1435.TW,中福,中福國際(股)公司,20,139780080,上市,其他,股票,,其他,其他,待進一步分類
1437,1437.TW,勤益控,勤益投資控股股份有限公司,20,201871284,上市,其他,股票,,其他,其他,待進一步分類
1443,1443.TW,立益物流,立益物流開發股份有限公司,20,135343011,上市,其他,股票,,其他,其他,待進一步分類
1516,1516.TW,川飛,川飛能源股份有限公司,20,40008195,上市,其他,股票,,其他,其他,待進一步分類
2348,2348.TW,海悅,海悅國際開發股份有限公司,20,159485596,上市,其他,股票,,其他,其他,待進一步分類
2496,2496.TW,卓越,卓越成功股份有限公司,20,19100440,上市,其他,股票,,其他,其他,待進一步分類
2514,2514.TW,龍邦,龍邦國際興業股份有限公司,20,394729278,上市,其他,股票,,其他,其他,待進一步分類
2614,2614.TW,東森,東森國際股份有限公司,20,327264946,上市,其他,股票,,其他,其他,待進一步分類
2904,2904.TW,匯僑,匯僑股份有限公司,20,77834432,上市,其他,股票,,其他,其他,待進一步分類
3040,3040.TW,遠見,遠見科技股份有限公司,20,66224538,上市,其他,股票,,其他,其他,待進一步分類
5284,5284.TW,jpp-KY,經寶精密控股股份有限公司,20,52892683,上市,其他,股票,,其他,其他,待進一步分類
5871,5871.TW,中租-KY,中租控股股份有限公司,20,1745649584,上市,其他,股票,,其他,其他,待進一步分類
6184,6184.TW,大豐電,大豐有線電視股份有限公司,20,158230657,上市,其他,股票,,其他,其他,待進一步分類
6464,6464.TW,台數科,台灣數位光訊科技股份有限公司,20,133932793,上市,其他,股票,,其他,其他,待進一步分類
6504,6504.TW,南六,南六企業股份有限公司,20,72600000,上市,其他,股票,,其他,其他,待進一步分類
6585,6585.TW,鼎基,鼎基先進材料股份有限公司,20,72133587,上市,其他,股票,,其他,其他,待進一步分類
6592,6592.TW,和潤企業,和潤企業股份有限公司,20,641845008,上市,其他,股票,,其他,其他,待進一步分類
6625,6625.TW,必應,必應創造股份有限公司,20,57972488,上市,其他,股票,,其他,其他,待進一步分類
6655,6655.TW,科定,科定企業股份有限公司,20,80571817,上市,其他,股票,,其他,其他,待進一步分類
6901,6901.TW,鑽石投資,鑽石生技投資股份有限公司,20,853360000,上市,其他,股票,,其他,其他,待進一步分類
6914,6914.TW,阜爾運通,阜爾運通股份有限公司,20,66226000,上市,其他,股票,,其他,其他,待進一步分類
6952,6952.TW,大武山,大武山牧場科技股份有限公司,20,68345000,上市,其他,股票,,其他,其他,待進一步分類
6957,6957.TW,裕慶-KY,裕慶金屬股份有限公司,20,55560314,上市,其他,股票,,其他,其他,待進一步分類
6958,6958.TW,日盛台駿,日盛台駿國際租賃股份有限公司,20,401289360,上市,其他,股票,,其他,其他,待進一步分類
7855,7855.TW,和運租車,和運租車股份有限公司,20,192527928,上市,其他,股票,,其他,其他,待進一步分類
8033,8033.TW,雷虎,雷虎科技股份有限公司,20,164629775,上市,其他,股票,,軍工與無人機,國防自主,航太／無人機零組件
8404,8404.TW,百和興業-KY,百和興業股份有限公司(開曼),20,419933884,上市,其他,股票,,其他,其他,待進一步分類
8411,8411.TW,福貞-KY,福貞控股股份有限公司,20,218404319,上市,其他,股票,,其他,其他,待進一步分類
8442,8442.TW,威宏-KY,威宏控股股份有限公司,20,70169764,上市,其他,股票,,其他,其他,待進一步分類
8463,8463.TW,潤泰材,潤泰精密材料股份有限公司,20,150000000,上市,其他,股票,,其他,其他,待進一步分類
8466,8466.TW,美吉吉-KY,美吉吉國際股份有限公司,20,79445628,上市,其他,股票,,其他,其他,待進一步分類
8481,8481.TW,政伸,政伸企業股份有限公司,20,66601866,上市,其他,股票,,其他,其他,待進一步分類
8488,8488.TW,吉源-KY,吉源控股股份有限公司,20,73500000,上市,其他,股票,,其他,其他,待進一步分類
9902,9902.TW,台火,台火開發股份有限公司,20,98049600,上市,其他,股票,,其他,其他,待進一步分類
9905,9905.TW,大華,大華金屬工業股份有限公司,20,305000000,上市,其他,股票,,其他,其他,待進一步分類
9907,9907.TW,統一實,統一實業股份有限公司,20,1579145342,上市,其他,股票,,其他,其他,待進一步分類
9917,9917.TW,中保科,中興保全科技股份有限公司,20,451197093,上市,其他,股票,,其他,其他,待進一步分類
9919,9919.TW,康那香,康那香企業股份有限公司,20,195362750,上市,其他,股票,,其他,其他,待進一步分類
9925,9925.TW,新保,台灣新光保全股份有限公司,20,387489605,上市,其他,股票,,其他,其他,待進一步分類
9927,9927.TW,泰銘,泰銘實業股份有限公司,20,120000000,上市,其他,股票,,其他,其他,待進一步分類
9928,9928.TW,中視,中國電視事業股份有限公司,20,70724583,上市,其他,股票,,其他,其他,待進一步分類
9929,9929.TW,秋雨,秋雨創新股份有限公司,20,101280000,上市,其他,股票,,其他,其他,待進一步分類
9933,9933.TW,中鼎,中鼎工程股份有限公司,20,944437034,上市,其他,股票,,其他,其他,待進一步分類
9938,9938.TW,百和,台灣百和工業股份有限公司,20,297963902,上市,其他,股票,,其他,其他,待進一步分類
9939,9939.TW,宏全,宏全國際股份有限公司,20,295786475,上市,其他,股票,,其他,其他,待進一步分類
9940,9940.TW,信義,信義房屋股份有限公司,20,736846500,上市,其他,股票,,其他,其他,待進一步分類
9941,9941.TW,裕融,裕融企業股份有限公司,20,575636346,上市,其他,股票,,其他,其他,待進一步分類
9942,9942.TW,茂順,茂順密封元件科技股份有限公司,20,83161320,上市,其他,股票,,其他,其他,待進一步分類
9944,9944.TW,新麗,新麗企業股份有限公司,20,105908100,上市,其他,股票,,其他,其他,待進一步分類
9945,9945.TW,潤泰新,潤泰創新國際股份有限公司,20,2844225086,上市,其他,股票,,其他,其他,待進一步分類
2312,2312.TW,金寶,金寶電子工業股份有限公司,31,1505781211,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2317,2317.TW,鴻海,鴻海精密工業股份有限公司,31,14028648626,上市,其他電子業,股票,,AI 伺服器,AI 資料中心,EMS／系統組裝
2354,2354.TW,鴻準,鴻準精密工業股份有限公司,31,1414485192,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2359,2359.TW,所羅門,所羅門股份有限公司,31,171471052,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2360,2360.TW,致茂,致茂電子股份有限公司,31,425245742,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2373,2373.TW,震旦行,震旦行股份有限公司,31,236202518,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2390,2390.TW,云辰,云辰電子開發股份有限公司,31,192619442,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2404,2404.TW,漢唐,漢唐集成股份有限公司,31,190586698,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2423,2423.TW,固緯,固緯電子實業股份有限公司,31,145047289,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2433,2433.TW,互盛電,互盛股份有限公司,31,144496011,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2459,2459.TW,敦吉,敦吉科技股份有限公司,31,105595615,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2461,2461.TW,光群雷,光群雷射科技股份有限公司,31,191887963,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2464,2464.TW,盟立,盟立自動化股份有限公司,31,216680434,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2474,2474.TW,可成,可成科技股份有限公司,31,538821068,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2477,2477.TW,美隆電,美隆工業股份有限公司,31,158573244,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2482,2482.TW,連宇,連宇股份有限公司,31,77882711,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
2488,2488.TW,漢平,漢平電子工業股份有限公司,31,79999433,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3018,3018.TW,隆銘綠能,隆銘綠能科技工程股份有限公司,31,75377715,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3030,3030.TW,德律,德律科技股份有限公司,31,236216000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3043,3043.TW,科風,科風股份有限公司,31,38975634,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3305,3305.TW,昇貿,昇貿科技股份有限公司,31,143373974,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3518,3518.TW,柏騰,柏騰科技股份有限公司,31,102467230,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3617,3617.TW,碩天,碩天科技股份有限公司,31,94766049,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
3665,3665.TW,貿聯-KY,貿聯控股(BizLink Holding Inc.),31,199578405,上市,其他電子業,股票,,電動車零組件,電動車,車用零組件
4585,4585.TW,達明,達明機器人股份有限公司,31,104609000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
4588,4588.TW,玖鼎電力,玖鼎電力資訊股份有限公司,31,42985000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
5225,5225.TW,東科-KY,東科控股股份有限公司,31,79136499,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6139,6139.TW,亞翔,亞翔工程股份有限公司,31,235575724,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6192,6192.TW,巨路,巨路國際股份有限公司,31,96155770,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6196,6196.TW,帆宣,帆宣系統科技股份有限公司,31,220329529,上市,其他電子業,股票,,半導體設備與材料,半導體資本支出,設備／材料供應
6201,6201.TW,亞弘電,亞弘電科技股份有限公司,31,89200000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6215,6215.TW,和椿,和椿科技股份有限公司,31,82789693,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6283,6283.TW,淳安,淳安電子股份有限公司,31,148981343,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6409,6409.TW,旭隼,旭隼科技股份有限公司,31,88253566,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6438,6438.TW,迅得,迅得機械股份有限公司,31,82206325,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6558,6558.TW,興能高,興能高科技股份有限公司,31,93788875,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6658,6658.TW,聯策,聯策科技股份有限公司,31,36370000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6691,6691.TW,洋基工程,洋基工程股份有限公司,31,121487209,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6698,6698.TW,旭暉應材,旭暉應用材料股份有限公司,31,66389753,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6722,6722.TW,輝創,輝創電子股份有限公司,31,88400000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6743,6743.TW,安普新,安普新股份有限公司,31,150000000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
6830,6830.TW,汎銓,汎銓科技股份有限公司,31,54413615,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
7631,7631.TW,聚賢研發-創,聚賢研發股份有限公司,31,20142000,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
8021,8021.TW,尖點,尖點科技股份有限公司,31,145042467,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
8201,8201.TW,無敵,無敵科技股份有限公司,31,62366275,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
8499,8499.TW,鼎炫-KY,鼎炫投資控股股份有限公司,31,41165557,上市,其他電子業,股票,,其他電子業,其他電子業,待進一步分類
9103,9103.TW,美德醫療-DR,美德向邦醫療國際股份有限公司,91,549411240,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
910322,910322.TW,康師傅-DR,康師傅控股有限公司,91,5620600000,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
9105,9105.TW,泰金寶-DR,泰金寶科技股份有限公司,91,10450002831,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
910861,910861.TW,神州-DR,神州數碼控股有限公司,91,1673607386,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
9110,9110.TW,越南控-DR,越南製造加工出口控股有限公司,91,907680000,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
911608,911608.TW,明輝-DR,明輝環球企業有限公司,91,480000000,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
911622,911622.TW,泰聚亨-DR,聚亨企業集團(泰國)大眾有限公司,91,596748900,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
911868,911868.TW,同方友友-DR,同方友友控股有限公司,91,2094465417,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
912000,912000.TW,晨訊科-DR,晨訊科技集團有限公司,91,2362546300,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
9136,9136.TW,巨騰-DR,巨騰國際控股有限公司,91,1200008445,上市,其他／未分類,股票,,其他／未分類,其他／未分類,待進一步分類
1708,1708.TW,東鹼,東南實業股份有限公司,21,249001651,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1709,1709.TW,和益,和益化學工業股份有限公司,21,477016272,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1710,1710.TW,東聯,東聯化學股份有限公司,21,885703029,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1711,1711.TW,永光,臺灣永光化學工業股份有限公司,21,547752226,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1712,1712.TW,興農,興農股份有限公司,21,420492585,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1713,1713.TW,國化,國泰化工廠股份有限公司,21,150951700,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1714,1714.TW,和桐,和桐化學股份有限公司,21,991824808,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1717,1717.TW,長興,長興材料工業股份有限公司,21,1172245483,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1718,1718.TW,中纖,中國人造纖維股份有限公司,21,1685905745,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1721,1721.TW,三晃,國慶科技股份有限公司,21,184884092,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1722,1722.TW,台肥,台灣肥料股份有限公司,21,980000000,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1723,1723.TW,中碳,中鋼碳素化學股份有限公司,21,236904480,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
1725,1725.TW,元禎,元禎企業股份有限公司,21,181829978,上市,化學工業,股票,,化學工業,化學工業,待進一步分類
