ticker,asof,Name,Market,Industry,beta_252d,flow_foreign_persist,max_ret_5d,mom_12_1,mom_6m,resid_mom_12m,rev_yoy,size_ln_mcap,vol_60d,composite_score
8048.TWO,2026-09-17,德勝,上櫃,通信網路業,0.3553198633827023,-0.6710219932125862,0.08354654137480785,0.4216244003851695,-0.5270827669390227,0.8694171244336236,-0.19218900714556977,0.49761540011391386,0.3478895187280717,0.13167989790234558
8928.TWO,2026-09-17,鉅明,上櫃,運動休閒,0.9654462221514719,-0.6710219932125862,0.1879448118404542,-0.3597508813424941,-0.14931158189626176,0.26276965920085577,-0.5286810139447989,1.0649651502511615,0.4010272118704639,0.1303763983242518
4923.TWO,2026-09-17,力士,上櫃,半導體業,-1.128597765378877,1.5922360354408616,-0.6609425238354449,1.1798436578738336,1.0102201720378192,0.8639190286312111,-0.091546487118295,0.7236897442484654,-2.3209462802890393,0.12976395351228165
5014.TWO,2026-09-17,建錩,上櫃,鋼鐵工業,0.8539094453737687,-0.6710219932125862,-0.04060967832893877,-0.16516707362254202,-0.2804779222196305,0.10003231990027611,-0.08595088120662303,0.7899228846398478,0.6633258879452091,0.12932922102986458
1533.TW,2026-09-17,車王電,上市,汽車工業,-0.20324777089762627,0.08339734967189646,0.7882094398475903,-0.0776983328517448,-0.1825516412277012,-0.09195704074827463,-0.1669667578453664,0.49158048559350914,0.5193613584412318,0.12890300999816828
2029.TW,2026-09-17,盛餘,上市,鋼鐵工業,0.7033942173106785,-0.6710219932125862,0.8614033024479018,-0.1922942615532022,-0.025716051893729826,-0.17214551752976187,-0.487683243844294,0.00034395406846442775,1.14066903889402,0.12854993829861006
2235.TWO,2026-09-17,謚源,上櫃,電機機械,0.45112340587067484,0.08339734967189646,0.08289836630816404,-0.5805903583961439,-0.5455154167252739,0.0155455284686221,-0.4018488230928294,1.1515203958680507,0.8988670034279738,0.12837749460012604
2745.TWO,2026-09-17,五福,上櫃,觀光餐旅,0.15189390124314414,0.08339734967189646,0.8614033024479018,-0.3979909282999569,-0.4775174041982972,-0.24018389997000342,-0.25033725389896966,0.5222406304366605,0.9020433619776822,0.12832767326778421
5706.TW,2026-09-17,鳳凰,上市,觀光餐旅,0.4745993270432494,-0.6710219932125862,0.811156929419194,-0.33144623504222626,-0.334476902536511,0.07522220365552218,-0.4070760023423581,0.36494153951542735,1.1715072855657618,0.12815623911838592
2643.TWO,2026-09-17,捷迅,上櫃,航運業,0.4688389322308656,-0.6710219932125862,0.8614033024479018,-0.2510760702307649,-0.24305973662754207,-0.19910437751047863,-0.27292415764661987,0.6784919801110509,0.7817991064987836,0.1281496651178456
3188.TWO,2026-09-17,鑫龍騰,上櫃,建材營造,0.9511828045767805,0.08339734967189646,0.8614033024479018,-0.28870022895387376,-0.8634562574357058,0.24656057554048982,-0.9786380969395195,0.24070588554190986,0.9003222046464775,0.12808639323292853
1434.TW,2026-09-17,福懋,上市,紡織纖維,0.4452509493172494,0.08339734967189646,0.6096116093847389,0.16508190393938962,0.18060015799488283,0.516326516226241,-0.40238259081533356,-0.9200252332402172,0.47333326889509747,0.12791043681932723
2321.TW,2026-09-17,東訊,上市,通信網路業,0.5706199837524765,,0.8614033024479018,-0.5898339442879861,0.18798643874064178,-0.2290032190947077,-0.32560562208225413,1.6401386221451808,-1.0985129754079626,0.12714907327666128
4190.TW,2026-09-17,佐登-KY,上市,生技醫療,0.95724898186954,-0.6710219932125862,0.7761756328278328,-0.7130560020846091,-0.3879913801669055,-0.11863201705961961,-0.34920471762635247,0.8836494191111915,0.7668631947099899,0.12711456870760904
6641.TW,2026-09-17,基士德-KY,上市,綠能環保,0.2191331350281398,-0.6710219932125862,0.8614033024479018,-0.39068825632329474,-0.4159468342493715,-0.36522884522255605,-0.19105842745875956,1.4562336243285867,0.6404900539749512,0.1270350843681124
