Ticker,Name,Market,Foreign 20D value,Trust 20D value,Dealer 20D value,20D net value,20D net shares,Trust 20D shares,Foreign 5D value,Trust 5D value,Dealer 5D value,5D net value,5D net shares,Trust 5D shares,Foreign 1D value,Trust 1D value,Dealer 1D value,1D net value,1D net shares,Trust 1D shares,Industry,Asset type,Issued shares,Detailed industry,Investment theme,Supply-chain role,Close,Market cap proxy,1D flow intensity,5D flow intensity,20D flow intensity,Trust 1D intensity,Trust 5D intensity,Trust 20D intensity,1D return,5D return,20D return,Flow score,Stage,Signal date
1219.TW,福壽,上市,-2160905.0593128204,0.0,380999.99237060547,-1779905.066942215,-143522.0,0.0,1758727.9054698944,0.0,262149.99771118164,2020877.903181076,176003.0,0.0,1656471.5,0.0,184000.0,1840471.5,160041.0,0.0,食品工業,股票,341238364,食品工業,食品工業,待進一步分類,11.5,3924241186.0,0.0004690006074463538,0.000515777294020786,-0.0004205916307815847,0.0,0.0,0.0,0.03139016981561671,0.008771963580347819,0.026785731771771015,52.008526358131554,早期轉入,2026-09-18
912000.TW,晨訊科-DR,上市,1250270.005941391,0.0,-43.82995820045471,1250226.1759831905,500000.0,0.0,377379.99296188354,0.0,-43.82995820045471,377336.1630036831,148000.0,0.0,-146159.9988937378,0.0,0.0,-146159.9988937378,-58000.0,0.0,其他／未分類,股票,2362546300,其他／未分類,其他／未分類,待進一步分類,2.5199999809265137,5953616630.938005,-2.4549783426466605e-05,6.264427495029409e-05,0.00021163606402126384,0.0,0.0,0.0,-0.0194552348696736,0.03703700069828186,-0.023255792462719804,51.93192433247151,資金累積、價格未確認,2026-09-18
1418.TW,東華,上市,108900.00343322754,0.0,35600.00038146973,144500.00381469727,8000.0,0.0,35549.99923706055,0.0,17649.999618530273,53199.99885559082,3000.0,0.0,17649.999618530273,0.0,17649.999618530273,35299.99923706055,2000.0,0.0,紡織纖維,股票,56834309,紡織纖維,紡織纖維,待進一步分類,17.649999618530273,1003125532.1694317,3.5190011723376454e-05,5.278501758506468e-05,0.00014076004689350582,0.0,0.0,0.0,-0.013966480744569298,0.008571406773158374,-0.011204524294972873,51.899566067947156,資金累積、價格未確認,2026-09-18
6658.TW,聯策,上市,-15896097.0,0.0,622525.5,-15273571.5,-75297.0,0.0,6996861.0,0.0,38691.5,7035552.5,41060.0,0.0,5150542.0,0.0,175372.5,5325914.5,30521.0,0.0,其他電子業,股票,38370000,其他電子業,其他電子業,待進一步分類,174.5,6695565000.0,0.0007954391451654939,0.0010701068543132657,-0.0019623924941360436,0.0,0.0,0.0,0.020467836257309857,0.04179104477611939,0.09404388714733547,51.85706427490857,早期轉入,2026-09-18
6496.TWO,科懋,上櫃,73949.99885559082,0.0,0.0,73949.99885559082,3000.0,0.0,73949.99885559082,0.0,0.0,73949.99885559082,3000.0,0.0,73949.99885559082,0.0,0.0,73949.99885559082,3000.0,0.0,生技醫療,股票,47290220,生技醫療,生技醫療,待進一步分類,24.649999618530273,1165703904.9602127,6.343806393795588e-05,6.343806393795588e-05,6.343806393795588e-05,0.0,0.0,0.0,0.0,0.0,-0.00404041945332223,51.84934798765543,資金累積、價格未確認,2026-09-18
6965.TW,中傑-KY,上市,3779599.983215332,0.0,359599.99084472656,4139199.9740600586,56000.0,0.0,836399.9938964844,0.0,211099.9984741211,1047499.9923706055,15000.0,0.0,284000.0,0.0,142000.0,426000.0,6000.0,0.0,運動休閒,股票,156336000,運動休閒,運動休閒,待進一步分類,71.0,11099856000.0,3.837887626650292e-05,9.594719066625729e-05,0.00035820284515402723,0.0,0.0,0.0,0.027496404744357328,0.017191932604248894,-0.05960264900662249,51.82457044143848,資金累積、價格未確認,2026-09-18
00983D.TW,主動富邦複合收益,上市,4949627.520561218,0.0,-8494078.372869492,-3544450.8523082733,-347054.0,0.0,3522818.7742233276,0.0,7489050.231996536,11011869.006219864,1129689.0,0.0,547679.9850463867,0.0,2654438.627524376,3202118.6125707626,327415.0,0.0,債券 ETF,ETF,104197000,債券 ETF,債券 ETF,ETF 投資工具,9.779999732971191,1019046632.1763992,0.0031422689712755645,0.01084185725116846,-0.003330748486040865,0.0,0.0,0.0,0.0030768956893529875,0.00834486702528281,-0.016096659204213548,51.80835788121709,早期轉入,2026-09-18
3712.TW,永崴投控,上市,48878013.91176796,0.0,-24000.003814697266,48854013.90795326,2308052.0,0.0,-4983241.269926071,0.0,103200.00076293945,-4880041.269163132,-239286.0,0.0,-582362.0107841492,0.0,82400.0015258789,-499962.00925827026,-24270.0,0.0,電腦及週邊設備,股票,246242146,電腦及週邊設備,電腦及週邊設備,待進一步分類,20.600000381469727,5072588301.533924,-9.856151919663663e-05,-0.0009717507903785082,0.009373098949519388,0.0,0.0,0.0,-0.009615329948400753,-0.004830936124831653,-0.07829977494993312,51.80620920628282,中期流入、短期轉弱,2026-09-18
6451.TW,訊芯-KY,上市,-1251491174.5,8722000.0,-8252371.0,-1251021545.5,-2737197.0,22000.0,576535334.0,8722000.0,-35408896.0,549848438.0,1269529.0,22000.0,270837023.5,0.0,3920540.0,274757563.5,619521.0,0.0,半導體業,股票,117737193,半導體業,半導體業,待進一步分類,443.5,52216445095.5,0.005261897147488474,0.010782735409701844,-0.02324836298755653,0.0,0.0001868568414060967,0.0001868568414060967,0.02662037037037046,0.08302808302808296,-0.03271537622682663,51.78428046503492,早期轉入,2026-09-18
00754B.TWO,群益AAA-AA公司債,上櫃,-949259.9983215332,0.0,1109883.6269989014,160623.62867736816,4539.0,0.0,-30959.999084472656,0.0,3365559.808725357,3334599.8096408844,107812.0,0.0,0.0,0.0,157600.00228881836,157600.00228881836,5000.0,0.0,債券 ETF,ETF,1303900000,債券 ETF,債券 ETF,ETF 投資工具,31.520000457763672,41098928596.87805,3.834649896464453e-06,8.268425492752512e-05,3.4810951760104302e-06,0.0,0.0,0.0,0.012528149936110289,0.01973473352839994,0.0014297085225911665,51.717246264146986,資金累積＋價格確認,2026-09-18
7723.TWO,築間,上櫃,972000.0324249268,0.0,0.0,972000.0324249268,52000.0,0.0,-113049.99923706055,0.0,0.0,-113049.99923706055,-6000.0,0.0,18799.999237060547,0.0,0.0,18799.999237060547,1000.0,0.0,觀光餐旅,股票,49619550,觀光餐旅,觀光餐旅,待進一步分類,18.799999237060547,932847502.1432877,2.0153346815922354e-05,-0.00012092008089553411,0.0010479740344279623,0.0,0.0,0.0,0.00266662597656242,-0.030927855323080733,-0.0182767826862541,51.713244194584895,中期流入、短期轉弱,2026-09-18
8940.TW,新天地,上市,147398.99560928345,0.0,15300.000190734863,162698.9958000183,11020.0,0.0,152950.00553131104,0.0,-30200.000762939453,122750.00476837158,8000.0,0.0,241600.00610351562,0.0,-30200.000762939453,211400.00534057617,14000.0,0.0,觀光餐旅,股票,67491032,觀光餐旅,觀光餐旅,待進一步分類,15.100000381469727,1019114608.9457855,0.00020743496706347592,0.00011853426689341481,0.00016328095264567892,0.0,0.0,0.0,0.02027028289652799,0.023728839421676362,-0.03514372207455674,51.68058507842757,資金累積、價格未確認,2026-09-18
9905.TW,大華,上市,2862191.4085235596,0.0,77485.24820327759,2939676.656726837,136645.0,0.0,-381458.61589050293,0.0,191649.99389648438,-189808.62199401855,-9000.0,0.0,60236.39784240723,0.0,85199.99694824219,145436.3947906494,6828.0,0.0,其他,股票,305000000,其他,其他,待進一步分類,21.299999237060547,6496499767.303467,2.238688524590164e-05,-2.9508196721311474e-05,0.00044801639344262296,0.0,0.0,0.0,0.0023529052734374556,-0.0023419739351656643,-0.009302361066951259,51.658888475785346,中期流入、短期轉弱,2026-09-18
8424.TWO,惠普,上櫃,-140199.96643066406,0.0,-556.306266784668,-140756.27269744873,-2043.0,0.0,412600.0213623047,0.0,0.0,412600.0213623047,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,建材營造,股票,36054368,建材營造,建材營造,待進一步分類,69.30000305175781,2498567812.429199,0.0,0.00016641534251827684,-5.6664424127473266e-05,0.0,0.0,0.0,0.004347870315330571,0.007267441538103547,0.007267441538103547,51.63192139823954,早期轉入,2026-09-18
2924.TWO,宏太-KY,上櫃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,居家生活,股票,52035934,居家生活,居家生活,待進一步分類,17.950000762939453,934045055.000267,0.0,0.0,0.0,0.0,0.0,0.0,0.06528192027101776,0.04664729808767998,0.07164183659340018,51.58947160424862,觀察,2026-09-18
8101.TW,華冠,上市,-1815.000057220459,0.0,0.0,-1815.000057220459,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,通信網路業,股票,52166216,通信網路業,通信網路業,待進一步分類,11.800000190734863,615561358.7499161,0.0,0.0,-2.8754242017477366e-06,0.0,0.0,0.0,-0.036734678307358104,-0.028806538171541773,0.08256886272496433,51.551146449003596,觀察,2026-09-18
2420.TW,新巨,上市,7864234.882621765,0.0,-7829003.209804535,35231.672817230225,1147.0,0.0,1737167.7472572327,0.0,1112899.6245574951,2850067.371814728,52410.0,0.0,-2076512.4593353271,0.0,469973.41342926025,-1606539.045906067,-30085.0,0.0,電子零組件,股票,152648688,電子零組件,電子零組件,待進一步分類,53.400001525878906,8151440172.123413,-0.00019708652851310455,0.0003433373760801665,7.513985315091605e-06,0.0,0.0,0.0,-0.007434901800260629,0.0018762155769191935,-0.03102413937701698,51.54772194029246,資金累積、價格未確認,2026-09-18
2419.TW,仲琦,上市,-31896018.572711945,0.0,2817738.2557239532,-29078280.31698799,-1048404.0,0.0,15863264.79237938,0.0,135510.5059890747,15998775.298368454,576214.0,0.0,-9485860.3703022,0.0,165809.69773292542,-9320050.672569275,-334052.0,0.0,通信網路業,股票,321317229,通信網路業,通信網路業,待進一步分類,27.899999618530273,8964750566.527205,-0.0010396330163795855,0.001793286969993134,-0.0032628315738400695,0.0,0.0,0.0,-0.005347580128704177,0.031423305192007644,0.1093439380402148,51.54744523107448,早期轉入,2026-09-18
2722.TW,夏都,上市,545149.9824523926,0.0,345699.9931335449,890849.9755859375,40000.0,0.0,-169099.9984741211,0.0,233499.99809265137,64399.99961853027,3000.0,0.0,21250.0,0.0,148750.0,170000.0,8000.0,0.0,觀光餐旅,股票,143169696,觀光餐旅,觀光餐旅,待進一步分類,21.25,3042356040.0,5.587774664269735e-05,2.0954154991011507e-05,0.00027938873321348677,0.0,0.0,0.0,-0.002347382105702178,-0.009324044560642064,-0.02298850574712641,51.540208077903486,資金累積、價格未確認,2026-09-18
9918.TW,欣天然,上市,133700.01220703125,0.0,301900.0053405762,435600.0175476074,10000.0,0.0,-85799.99542236328,0.0,172300.0030517578,86500.00762939453,2000.0,0.0,173000.0,0.0,86500.0,259500.0,6000.0,0.0,油電燃氣,股票,180537453,油電燃氣,油電燃氣,待進一步分類,43.25,7808244842.25,3.3234101291990645e-05,1.1078033763996881e-05,5.53901688199844e-05,0.0,0.0,0.0,0.00815847230005251,0.0011573897263317257,0.00815847230005251,51.429745386663065,資金累積＋價格確認,2026-09-18
2438.TW,翔耀,上市,-1157300.006866455,0.0,85724.39601135254,-1071575.6108551025,-41785.0,0.0,453249.99809265137,0.0,30416.19969177246,483666.1977844238,18555.0,0.0,1734699.9683380127,0.0,20899.999618530273,1755599.967956543,84000.0,0.0,光電業,股票,71195641,光電業,光電業,待進一步分類,20.899999618530273,1487988869.7410183,0.001179847513417289,0.0002606198882316405,-0.0005869039089064455,0.0,0.0,0.0,0.08290157744656024,0.0971128848063505,0.12668466189339367,51.422875941043486,早期轉入,2026-09-18
2440.TW,太空梭,上市,-1674293.810956955,0.0,-33399.996757507324,-1707693.8077144623,-119473.0,0.0,1546499.9904632568,0.0,-263949.99408721924,1282549.9963760376,89000.0,0.0,1176700.0312805176,0.0,43050.00114440918,1219750.0324249268,85000.0,0.0,電子零組件,股票,139117271,電子零組件,電子零組件,待進一步分類,14.350000381469727,1996332891.9190273,0.0006109953091302373,0.0006397480295598955,-0.0008587934419731393,0.0,0.0,0.0,0.032374156495626805,0.021352326452827697,0.0436363913796165,51.42012741995212,早期轉入,2026-09-18
1598.TW,岱宇,上市,6111647.173686981,0.0,303386.8045692444,6415033.978256226,308498.0,0.0,-2162542.538505554,0.0,220450.00076293945,-1942092.5377426147,-96626.0,0.0,-1256920.0,0.0,140000.0,-1116920.0,-55846.0,0.0,運動休閒,股票,179142092,運動休閒,運動休閒,待進一步分類,20.0,3582841840.0,-0.00031174136338655683,-0.0005393818890984035,0.0017220855051754112,0.0,0.0,0.0,-0.007444149943920175,-0.024390243902439046,0.0,51.411254153888216,中期流入、短期轉弱,2026-09-18
6695.TW,芯鼎,上市,-14897660.576816559,0.0,180764.69596862793,-14716895.88084793,-323373.0,0.0,19793770.793460846,0.0,105419.79739761353,19899190.59085846,395999.0,0.0,11090102.865570068,0.0,0.0,11090102.865570068,219172.0,0.0,半導體業,股票,106947650,半導體業,半導體業,待進一步分類,50.599998474121094,5411550926.810837,0.00204933909253733,0.003702736806278586,-0.0030236569012970366,0.0,0.0,0.0,0.036885230844297956,0.0881720101961525,0.007968081774949676,51.40387028911842,早期轉入,2026-09-18
2910.TW,統領,上市,456900.0053405762,0.0,236599.9984741211,693500.0038146973,29000.0,0.0,25400.001525878906,0.0,70599.9984741211,96000.0,4000.0,0.0,141899.99771118164,0.0,47299.99923706055,189199.9969482422,8000.0,0.0,貿易百貨,股票,175403000,貿易百貨,貿易百貨,待進一步分類,23.649999618530273,4148280883.0890656,4.560925411766047e-05,2.2804627058830235e-05,0.00016533354617651922,0.0,0.0,0.0,0.015021476091425123,0.01720428466796875,-0.014583349227905273,51.33074105699951,資金累積、價格未確認,2026-09-18
3362.TWO,先進光,上櫃,74563500.0,0.0,96749869.5,171313369.5,652217.0,0.0,-47999552.0,0.0,-2662069.5,-50661621.5,-285228.0,0.0,-1346604.0,0.0,272391.0,-1074213.0,-6018.0,0.0,光電業,股票,147445475,光電業,光電業,待進一步分類,178.5,26319017287.5,-4.081508774684337e-05,-0.0019344642485637487,0.004423445344796102,0.0,0.0,0.0,0.008474576271186418,-0.005571030640668551,0.0,51.31654903120203,中期流入、短期轉弱,2026-09-18
2061.TWO,風青,上櫃,-9419558.443019867,0.0,850877.7268829346,-8568680.716136932,-140533.0,0.0,7418828.821723938,0.0,-189121.7048149109,7229707.116909027,134881.0,0.0,-10813211.914878845,0.0,13833.600402832031,-10799378.314476013,-206095.0,0.0,電器電纜,股票,57378052,電器電纜,電器電纜,待進一步分類,52.400001525878906,3006610012.351959,-0.003591878650742622,0.0023507420572591066,-0.0024492466213387656,0.0,0.0,0.0,-0.05072462315870885,0.1137088708941838,0.015503935570057026,51.31013086303191,早期轉入,2026-09-18
2374.TW,佳能,上市,22658394.51741028,-5757499.801635742,-9082426.573677063,7818468.142097473,30260.0,-87000.0,64782654.03864288,-5015199.768066406,-2875309.5037384033,56892144.766838074,846039.0,-76000.0,14377500.0,0.0,1094580.0,15472080.0,229216.0,0.0,光電業,股票,337992133,光電業,光電業,待進一步分類,67.5,22814468977.5,0.0006781696306523206,0.0025031322252698704,8.952871101292763e-05,0.0,-0.00022485730459294447,-0.0002574024407840285,0.002971722721741621,0.002971722721741621,-0.019783676489259938,51.295374276145395,資金累積、價格未確認,2026-09-18
4767.TWO,誠泰科技,上櫃,47249.9942779541,0.0,3201.19842338562,50451.19270133972,2045.0,0.0,100.00038146972656,0.0,-277.5,-177.49961853027344,-10.0,0.0,-28000.0,0.0,0.0,-28000.0,-1000.0,0.0,化學工業,股票,31415000,化學工業,化學工業,待進一步分類,28.0,879620000.0,-3.1831927423205473e-05,-3.1831927423205476e-07,6.50962915804552e-05,0.0,0.0,0.0,-0.0035587323883337074,0.0035842431124375462,0.02564105430410346,51.29384958978322,漲勢仍在、資金減速,2026-09-18
1432.TW,大魯閣,上市,1272896.9149799347,0.0,45050.00019073486,1317946.9151706696,87598.0,0.0,-253749.99523162842,0.0,15000.0,-238749.99523162842,-16000.0,0.0,120000.0,0.0,15000.0,135000.0,9000.0,0.0,運動休閒,股票,108000000,運動休閒,運動休閒,待進一步分類,15.0,1620000000.0,8.333333333333333e-05,-0.00014814814814814815,0.0008110925925925926,0.0,0.0,0.0,0.003344494406205767,0.0,-0.009900965168791576,51.28423348018112,中期流入、短期轉弱,2026-09-18
5902.TWO,德記,上櫃,511442.4816131592,0.0,-3573.75008392334,507868.73152923584,14947.0,0.0,68349.9984741211,0.0,0.0,68349.9984741211,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,居家生活,股票,94500000,居家生活,居家生活,待進一步分類,34.45000076293945,3255525072.0977783,0.0,2.1164021164021164e-05,0.00015816931216931218,0.0,0.0,0.0,0.005839438333998581,-0.004335194155971722,-0.012894004105007517,51.28363920535055,資金累積、價格未確認,2026-09-18
3040.TW,遠見,上市,-363738.6850967407,0.0,69417.9500617981,-294320.7350349426,-6082.0,0.0,2954800.003051758,0.0,34450.00076293945,2989250.0038146973,87000.0,0.0,206700.00457763672,0.0,34450.00076293945,241150.00534057617,7000.0,0.0,其他,股票,66224538,其他,其他,待進一步分類,34.45000076293945,2281435384.625313,0.00010570100164383178,0.0013137124490019093,-9.183907028539784e-05,0.0,0.0,0.0,0.0014534661291492057,0.010263997198826313,-0.0922266121116384,51.250131390450825,早期轉入,2026-09-18
3467.TWO,台灣精材,上櫃,-583989.4905090332,0.0,700704.5662269592,116715.07571792603,25544.0,0.0,-3933039.493560791,0.0,529286.216758728,-3403753.276802063,-41525.0,0.0,-1315800.0259399414,0.0,1161000.0228881836,-154800.0030517578,-2000.0,0.0,半導體業,股票,31106569,半導體業,半導體業,待進一步分類,77.4000015258789,2407648488.0648575,-6.429510114085549e-05,-0.0013349270374370121,0.0008211770317710063,0.0,0.0,0.0,0.07500002119276261,0.32081917305953955,0.6881135027641372,51.20527292628727,漲勢仍在、資金減速,2026-09-18
4205.TWO,中華食,上櫃,283039.9597167969,0.0,28219.200271606445,311259.1599884033,4606.0,0.0,413000.01525878906,0.0,-3445.0000762939453,409555.0151824951,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,食品工業,股票,97649228,食品工業,食品工業,待進一步分類,68.80000305175781,6718267184.401794,0.0,6.0932381359942756e-05,4.71688316880498e-05,0.0,0.0,0.0,-0.002898506496263553,-0.005780258874628963,-0.008645510964396141,51.18981620936599,資金累積、價格未確認,2026-09-18
3693.TWO,營邦,上櫃,2238728774.267578,-14328498.559570312,142390882.42062378,2366791158.1286316,3841749.0,-21050.0,-698207247.0,-14301000.0,4722433.0,-707785814.0,-1035870.0,-21000.0,-250065024.0,0.0,-9215360.0,-259280384.0,-368296.0,0.0,電腦及週邊設備,股票,42990694,電腦及週邊設備,電腦及週邊設備,待進一步分類,704.0,30265448576.0,-0.00856687728744272,-0.024095214652733916,0.08936233967286036,0.0,-0.0004884778087090196,-0.0004896408511107078,0.01734104046242768,0.06184012066365008,0.36052832350142183,51.179109976871565,漲勢仍在、資金減速,2026-09-18
4304.TWO,勝昱,上櫃,441039.99881744385,0.0,-508857.9905509949,-67817.99173355103,-2130.0,0.0,359075.0030517578,0.0,5942.001056671143,365017.00410842896,22820.0,0.0,241500.0,0.0,-34500.0,207000.0,12000.0,0.0,塑膠工業,股票,61038065,塑膠工業,塑膠工業,待進一步分類,17.25,1052906621.25,0.00019659863070692034,0.00037386506272766017,-3.4896256950478363e-05,0.0,0.0,0.0,0.18150681844458338,0.0029069322582984114,-0.02266286839521081,51.17434834979165,早期轉入,2026-09-18
5604.TWO,中連,上櫃,-39299.98016357422,0.0,0.0,-39299.98016357422,-1000.0,0.0,216800.00495910645,0.0,0.0,216800.00495910645,7000.0,0.0,-31049.999237060547,0.0,0.0,-31049.999237060547,-1000.0,0.0,其他,股票,108782968,其他,其他,待進一步分類,31.049999237060547,3377711073.405182,-9.192615520473757e-06,6.43483086433163e-05,-9.192615520473757e-06,0.0,0.0,0.0,0.00648294499571378,0.0,0.008116883317944579,51.158525782427816,早期轉入,2026-09-18
00986D.TWO,主動復華金融債息,上櫃,2044700.0036239624,0.0,13166943.883926392,15211643.887550354,1064805.0,0.0,-1244907.3486328125,0.0,-3689238.145833969,-4934145.494466782,-349182.0,0.0,-212999.99713897705,0.0,-305257.39589977264,-518257.3930387497,-36497.0,0.0,債券 ETF,ETF,145677000,債券 ETF,債券 ETF,ETF 投資工具,14.199999809265137,2068613372.2143173,-0.00025053371499962244,-0.002396960398690253,0.0073093556292345395,0.0,0.0,0.0,-0.0014065019260264267,0.0028248560935075773,-0.019303347281299232,51.157742082495,中期流入、短期轉弱,2026-09-18
8091.TWO,翔名,上櫃,8274690.5,0.0,-21983769.0,-13709078.5,-56058.0,0.0,63340488.0,0.0,-7702653.5,55637834.5,264506.0,0.0,-576200.0,0.0,-3639520.0,-4215720.0,-19608.0,0.0,半導體業,股票,56943651,半導體業,半導體業,待進一步分類,215.0,12242884965.0,-0.00034434040767775847,0.0046450481371487756,-0.0009844468876784877,0.0,0.0,0.0,0.002331002331002363,0.03864734299516903,-0.06521739130434778,51.15045014461306,早期轉入,2026-09-18
2065.TWO,世豐,上櫃,1399250.0076293945,0.0,-1343023.0172843933,56226.99034500122,422.0,0.0,670650.0205993652,0.0,-3282.649929046631,667367.3706703186,18907.0,0.0,421800.0183105469,0.0,0.0,421800.0183105469,12000.0,0.0,鋼鐵工業,股票,63516707,鋼鐵工業,鋼鐵工業,待進一步分類,35.150001525878906,2232612347.9688034,0.00018892667089935881,0.00029766971389118144,6.6439212599607846e-06,0.0,0.0,0.0,-0.009859111947073118,0.002853132410702619,-0.03168037838434856,51.14728470258588,資金累積、價格未確認,2026-09-18
3687.TWO,歐買尬,上櫃,2752352.1313705444,0.0,454354.3996658325,3206706.531036377,50461.0,0.0,-555799.9992370605,0.0,369360.5987319946,-186439.40050506592,-2964.0,0.0,366000.0,0.0,244000.0,610000.0,10000.0,0.0,數位雲端,股票,30060820,數位雲端,數位雲端,待進一步分類,61.0,1833710020.0,0.0003326589228104889,-9.86001047210289e-05,0.0016786301903940078,0.0,0.0,0.0,-0.0032679862818002503,-0.01453960425998757,-0.06298000875915455,51.13554591757334,中期流入、短期轉弱,2026-09-18
8466.TW,美吉吉-KY,上市,898157.0177078247,0.0,38400.413586616516,936557.4312944412,61563.0,0.0,5300.002098083496,0.0,14350.000381469727,19650.002479553223,1000.0,0.0,114800.00305175781,0.0,14350.000381469727,129150.00343322754,9000.0,0.0,其他,股票,79445628,其他,其他,待進一步分類,14.350000381469727,1140044792.106102,0.00011328502557749307,1.2587225064165897e-05,0.0007749073366252452,0.0,0.0,0.0,0.025000027247837675,0.021352326452827697,-0.11145506375091518,51.12035662432582,資金累積、價格未確認,2026-09-18
1904.TW,正隆,上市,59901610.0681057,-7502049.875259399,-1904900.9937267303,50494659.19911957,1939046.0,-306000.0,6676701.280818939,-6514799.898147583,1327200.0064849854,1489101.3891563416,56814.0,-267000.0,-5171215.5,0.0,1782000.0,-3389215.5,-136938.0,0.0,造紙工業,股票,1108274522,造紙工業,造紙工業,待進一步分類,24.75,27429794419.5,-0.0001235596391342469,5.126347206599413e-05,0.0017496080271707265,0.0,-0.00024091503927941058,-0.00027610487647752673,0.006097545374156299,-0.002016098330593019,-0.002016098330593019,51.09228270990808,資金累積、價格未確認,2026-09-18
6215.TW,和椿,上市,20414858.767669678,0.0,-2718455.166999817,17696403.60066986,172284.0,0.0,-1092049.3704071045,0.0,-294539.08027648926,-1386588.4506835938,-15106.0,0.0,-2862299.9114990234,0.0,76591.19763183594,-2785708.7138671875,-28224.0,0.0,其他電子業,股票,82789693,其他電子業,其他電子業,待進一步分類,98.69999694824219,8171342446.445908,-0.00034091200217399044,-0.00018246232656038476,0.0020809836799370665,0.0,0.0,0.0,0.007142826002471292,0.005091649852734026,-0.05096156780536354,51.08489141670291,中期流入、短期轉弱,2026-09-18
7768.TW,頌勝科技,上市,-16093302.0,0.0,869000.0,-15224302.0,-52769.0,0.0,8617201.0,0.0,286000.0,8903201.0,31872.0,0.0,5677386.0,0.0,286000.0,5963386.0,20851.0,0.0,半導體業,股票,70065000,半導體業,半導體業,待進一步分類,286.0,20038590000.0,0.00029759509027331763,0.00045489188610575894,-0.0007531435095982302,0.0,0.0,0.0,0.08128544423440465,0.0874524714828897,0.04954128440366978,51.0803749279906,早期轉入,2026-09-18
2376.TW,技嘉,上市,-2429933211.5,1262334072.0,-110248601.0,-1277847740.5,-3776637.0,3574939.0,-1227801859.0,1229745796.0,136596649.0,138540586.0,360649.0,3515241.0,123450832.0,82677796.0,58858192.0,264986820.0,744345.0,232241.0,電腦及週邊設備,股票,669888886,伺服器主機板,AI 資料中心,主機板／系統,356.0,238480443416.0,0.0011111469611693185,0.0005383713740251543,-0.005637706609152492,0.0003466858532117818,0.005247498612777403,0.005336614884516833,0.011363636363636465,0.02005730659025784,-0.005586592178770999,51.05049126100291,早期轉入,2026-09-18
4171.TWO,瑞基,上櫃,835850.004196167,0.0,-4171.650217056274,831678.3539791107,48791.0,0.0,-114250.0,0.0,-81.19999694824219,-114331.19999694824,-7005.0,0.0,-49350.00228881836,0.0,0.0,-49350.00228881836,-3000.0,0.0,農業科技,股票,58057469,農業科技,農業科技,待進一步分類,16.450000762939453,955045409.3443336,-5.1672938067623995e-05,-0.00012065631038790203,0.0008403914404191475,0.0,0.0,0.0,0.009202548030668334,0.009202548030668334,-0.01791040221257001,51.04174520689492,中期流入、短期轉弱,2026-09-18
6969.TW,成信實業*-創,上市,5113650.173187256,0.0,-586608.6118927002,4527041.561294556,130393.0,0.0,-1490000.072479248,0.0,-1008306.5204811096,-2498306.5929603577,-76910.0,0.0,0.0,0.0,-332996.0076522827,-332996.0076522827,-10030.0,0.0,綠能環保,股票,43857189,綠能環保,綠能環保,待進一步分類,33.20000076293945,1456058708.2603798,-0.00022869682778802809,-0.0017536463634274418,0.0029731271650811912,0.0,0.0,0.0,0.021538485013521624,-0.01337297897574763,0.009118517420875216,51.031688033942004,漲勢仍在、資金減速,2026-09-18
2373.TW,震旦行,上市,1121100.0366210938,0.0,46600.013732910156,1167700.050354004,22000.0,0.0,-3800.0144958496094,0.0,580300.0106811523,576499.9961853027,11000.0,0.0,632400.0091552734,0.0,263500.00381469727,895900.0129699707,17000.0,0.0,其他電子業,股票,236202518,其他電子業,其他電子業,待進一步分類,52.70000076293945,12447872878.80822,7.197213706248466e-05,4.6570206334548896e-05,9.314041266909779e-05,0.0,0.0,0.0,0.0,-0.003780732649726115,-0.013108628144892776,51.003791473419014,資金累積、價格未確認,2026-09-18
1236.TW,宏亞,上市,1688131.1567649841,0.0,50549.99923706055,1738681.1560020447,67546.0,0.0,-565349.9908447266,0.0,51049.99923706055,-514299.991607666,-20000.0,0.0,127500.0,0.0,25500.0,153000.0,6000.0,0.0,食品工業,股票,86674008,食品工業,食品工業,待進一步分類,25.5,2210187204.0,6.922490534878692e-05,-0.0002307496844959564,0.0007793109094481935,0.0,0.0,0.0,-0.001956917360217414,-0.022988520026831494,-0.001956917360217414,50.99329138000644,中期流入、短期轉弱,2026-09-18
2949.TWO,欣新網,上櫃,60900.001525878906,0.0,0.0,60900.001525878906,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,數位雲端,股票,30641100,數位雲端,數位雲端,待進一步分類,65.0,1991671500.0,0.0,0.0,3.263590406349642e-05,0.0,0.0,0.0,0.0,0.017214373205853617,0.02040815104380478,50.983441274689795,漲勢仍在、資金減速,2026-09-18
